    KEWWUF, 3.668, 30.046, 38.877, Fddd
    KEZDUS, 27.465, 5.250, 28.477, I2/a
    KICGIQ, 35.471, 35.471, 4.590, R-3
    KIFQEW, 31.818, 3.600, 21.904, C2/c
    KIFYIL, 21.707, 3.987, 30.541, P21/c
    KIPGOI, 41.163, 3.763, 22.521, C2/c
    KIPKIF, 43.719, 43.719, 8.516, I41/a
    KIRKEE, 35.580, 5.092, 27.063, C2/c
  KIRKEE01, 35.580, 5.092, 27.063, C2/c
    KISBEW, 33.132, 21.947, 3.825, Fdd2
    KISJUT, 26.450, 4.006, 21.025, C2/c
    KITQIQ, 25.601, 4.171, 24.268, C2/c
  KITQIQ01, 25.676, 4.179, 24.335, C2/c
    KIVCEA, 4.243, 23.537, 24.567, P-1
    KIWBOK, 26.727, 3.841, 27.121, Pna21
    KIWGOP, 4.008, 21.498, 22.559, Pc
    KIWNAF, 42.064, 42.064, 7.052, R-3
    KIYHEH, 54.929, 54.929, 8.632, R-3
    KOKHEY, 41.363, 41.363, 8.056, R-3
    KOLXOB, 35.974, 6.962, 35.647, C2/c
    KOMLAA, 47.570, 6.261, 32.118, C2/c
  KONTIQ07, 23.768, 3.543, 28.756, P21/c
    KTCYQM, 3.543, 17.784, 17.868, P21/c
    KUBQEG, 40.004, 5.797, 31.341, C2
    KUFGAT, 6.073, 32.167, 34.680, F2dd
    KUHFOL, 51.773, 51.773, 6.918, R-3
    KUHFUR, 44.404, 44.404, 6.878, R-3
    KUHGAY, 51.658, 51.658, 6.337, R-3
    KUHGEC, 45.256, 45.256, 6.196, R-3
    KUHGIG, 45.080, 45.080, 6.182, R-3
    KUHGOM, 52.491, 52.491, 6.429, R-3
    KUJXUJ, 30.914, 30.914, 4.460, R3
    KUKKIN, 28.194, 3.766, 21.917, C2/c
    KUKKOT, 22.635, 3.818, 28.706, P21/n
    KULJEI, 23.254, 41.340, 3.933, Fdd2
  KUQRUK01, 25.595, 3.716, 26.376, P21/n
    KUSWIF, 41.297, 4.209, 23.695, C2/c
    KUVQEY, 22.067, 4.002, 21.074, C2/c
    KUXBOW, 30.735, 4.172, 24.404, C2/c
    KUYPUT, 21.825, 3.811, 20.491, C2/c
  KUYPUT10, 21.825, 3.811, 20.491, C2/c
    KUZBOX, 4.189, 26.219, 23.817, P21/c
    KUZYEL, 3.813, 20.154, 23.688, P212121
    LABQOX, 6.430, 36.169, 36.577, P-1
    LACCUP, 25.323, 4.899, 33.300, P2/c
    LAFQOB, 32.313, 19.769, 3.734, P21/n
    LAFRAO, 39.967, 3.761, 35.399, C2/c
    LAFVEW, 3.933, 21.721, 27.730, P212121
    LAGSUL, 54.949, 54.949, 10.010, R-3
    LAGTUM, 54.663, 54.663, 10.056, R-3
    LAHDEH, 5.456, 30.046, 32.790, I222
    LAHTOF, 52.016, 4.490, 38.419, C2/c
  LAHTOF01, 52.016, 4.490, 38.419, C2/c
    LALDEJ, 40.478, 40.478, 7.431, I41/a
    LANTEC, 21.986, 3.912, 30.020, C2/c
    LAPBOU, 37.636, 37.636, 5.956, P42
    LASGIX, 25.333, 42.923, 4.515, Fdd2
    LAWRIM, 5.202, 28.093, 27.097, P21/c
    LAXZEQ, 20.571, 20.571, 3.916, P4/n
    LEDBAB, 4.761, 28.845, 30.854, Ibam
    LEDWAU, 24.980, 31.666, 4.450, Fdd2
  LEFTEY01, 28.115, 4.548, 23.970, C2/c
    LEHHAH, 29.683, 5.897, 39.038, A2/a
    LEHSOH, 31.394, 4.014, 25.240, P21/c
    LEJLEV, 21.339, 3.750, 43.277, I2
    LEJNIZ, 3.830, 27.695, 22.663, P21/n
    LEJRAX, 28.398, 28.398, 4.951, R-3
    LELYAF, 24.860, 4.038, 23.495, Pna21
    LEMWIM, 37.166, 37.166, 5.085, I41/a
    LEPGUM, 30.347, 4.929, 31.696, C2/c
  LEPTER02, 36.750, 7.229, 44.850, Pbcn
    LESSIL, 23.390, 3.983, 23.800, I2/a
    LETPAC, 33.649, 33.649, 5.611, R-3
    LETPOR, 52.175, 52.175, 10.023, I41/acd
  LETPOR01, 52.175, 52.175, 10.023, I41/acd
    LETQEI, 66.313, 66.313, 9.982, I41/acd
    LETRAF, 84.043, 66.298, 10.036, Cmca
    LETREJ, 84.115, 84.115, 10.069, I41/amd
    LEVHON, 46.598, 46.598, 9.125, P3
    LEVJAB, 46.669, 46.669, 9.214, P3
    LEWHOL, 67.786, 34.613, 4.649, Fdd2
    LEXNEK, 36.425, 3.863, 31.842, C2/c
    LEZPOY, 42.012, 42.012, 6.649, R-3
    LEZSOC, 6.791, 35.221, 48.259, P21/c
    LIDPUL, 28.673, 42.400, 4.232, Fdd2
    LIGDOX, 22.874, 4.062, 22.609, C2/c
    LILRIJ, 27.876, 31.252, 4.000, Fdd2
  LILRIJ01, 26.436, 29.579, 3.673, Fdd2
    LINGIB, 28.518, 3.921, 28.750, P2/n
  LINZOZ01, 36.459, 5.376, 36.986, P21/n
    LIVNAI, 27.520, 3.933, 21.653, C2/c
    LIWHUV, 27.292, 25.660, 4.737, P212121
    LIYPIU, 25.668, 4.473, 24.653, C2/c
    LIYTAP, 52.184, 52.184, 9.415, R-3
    LIYTET, 52.325, 52.325, 9.434, R-3
  LNLEUC11, 28.516, 5.235, 32.233, C2
    LOCHOB, 20.370, 3.751, 24.070, P21/c
    LOHJIE, 4.589, 27.262, 26.789, Cmc21
    LOHZAK, 34.762, 5.286, 27.752, C2/c
    LOJBIW, 34.414, 4.434, 26.236, C2/c
    LOLBAQ, 30.860, 5.735, 32.490, C2/c
    LONSAI, 28.735, 32.832, 5.698, Fdd2
    LOVFIN, 4.515, 26.511, 61.100, Fddd
    LOVJEO, 32.892, 35.027, 5.876, Fdd2
    LOXZUW, 22.189, 3.894, 20.938, C2
    LUBTAF, 3.876, 22.293, 26.325, P212121
    LUCFAT, 38.315, 38.315, 5.547, I41/a
    LUGLII, 19.595, 40.930, 3.509, Fdd2
    LUJMIO, 19.471, 37.639, 3.713, Fdd2
    LUPGIP, 3.821, 25.372, 23.680, P21/c
    LURQEW, 26.529, 5.199, 26.456, P21/c
    LUSLAP, 40.925, 40.925, 4.617, R-3
    LUSLUJ, 48.081, 4.783, 28.694, C2/c
    LUTHAK, 32.529, 6.272, 36.401, I2/a
    LUVQUR, 6.580, 38.825, 41.814, P212121
    MACOCA, 41.181, 41.181, 6.683, R3
    MAJCEF, 36.459, 4.697, 24.227, C2/c
    MAJMAP, 25.631, 3.625, 21.070, Pna21
    MAJQAT, 25.868, 3.756, 20.661, Pna21
    MAQYOS, 34.920, 34.920, 6.588, R-3
    MARTIK, 25.301, 51.746, 4.581, Fdd2
    MASQIK, 30.260, 4.659, 26.690, C2/c
    MAXHOJ, 3.410, 39.805, 43.607, Fddd
  MAXHOJ01, 29.601, 29.601, 3.450, I41/amd
  MAXHOJ02, 29.586, 29.586, 3.456, I41/amd
    MAXHUP, 19.598, 19.598, 3.502, P-4n2
  MCBIOT10, 24.737, 26.997, 4.647, P212121
    MEBGAE, 40.381, 40.381, 7.417, R3c
    MEBKAI, 37.149, 37.149, 7.144, R-3
    MEBKEM, 37.201, 37.201, 7.201, P-3
    MEBKIQ, 37.176, 37.176, 7.189, R-3
    MEBMEM, 19.358, 19.358, 3.513, P-4n2
  MEBMEM01, 19.347, 19.347, 3.501, P-4n2
    MEGVIG, 6.189, 32.735, 35.377, P212121
    MEJDIR, 23.162, 3.828, 31.488, I2/a
    MEJDOY, 24.128, 21.990, 3.733, Pnma
    MEJVOO, 29.620, 61.500, 5.320, Fdd2
    MEJXAE, 19.621, 3.856, 20.354, P21/n
    MEJXEI, 22.411, 3.877, 20.457, P2/c
    MEJZUX, 35.370, 3.969, 22.492, C2/n
    MEKWUY, 25.228, 5.016, 25.710, I2/a
    MELZAI, 24.535, 4.124, 38.741, I2/a
    MEMROO, 36.346, 36.346, 5.893, R-3
    MEMVUW, 26.505, 4.048, 20.630, Cc
    MENCXD, 30.210, 30.210, 5.848, R-3
    MEQTEL, 40.002, 40.002, 5.607, R3
    MERLIH, 22.098, 3.791, 21.391, Cc
    METROT, 32.347, 32.347, 4.078, R-3
    MEXDAW, 24.701, 4.853, 25.063, C2/c
    MEXPOW, 39.992, 4.130, 21.143, C2/c
    MEYGIJ, 29.697, 33.356, 5.454, Fdd2
    MICCIM, 46.414, 5.908, 33.320, C2/c
    MICCUY, 36.680, 5.819, 33.079, Pna21
    MIMQIJ, 35.243, 35.243, 5.185, R-3
    MIPHUQ, 29.534, 29.534, 5.562, I4
    MIPRUY, 3.853, 29.526, 25.670, Pc21b
    MIPTOV, 46.130, 4.096, 27.049, C2/c
    MIRQOV, 26.419, 26.419, 3.882, I41/a
  MIRQOV01, 26.465, 26.465, 3.902, I41/a
  MIRQOV02, 26.650, 26.650, 3.965, I41/a
  MIRQOV03, 26.442, 26.442, 3.834, I41/a
  MIRQOV04, 26.442, 26.442, 3.834, I41/a
    MISXES, 33.410, 5.079, 27.919, C2/c
    MIWZEX, 3.851, 21.542, 21.494, P21/c
  MIWZEX01, 3.851, 21.542, 21.494, P21/c
    MIXBON, 20.016, 3.946, 27.569, P21/c
    MIYJUZ, 33.365, 3.991, 20.837, C2/c
    MOBBOW, 46.408, 5.787, 29.513, C2/c
    MODYIP, 4.188, 21.206, 30.008, P21/n
    MOFSAE, 29.225, 4.335, 24.923, C2/c
    MONLAE, 29.360, 3.823, 24.968, C2/c
    MOPHUU, 20.892, 33.380, 3.942, Fdd2
    MOPSIV, 39.684, 6.098, 35.589, C2/c
    MOWTID, 28.800, 28.800, 4.421, I41/a
    MOXTID, 44.787, 4.773, 24.110, C2/c
  MPIPXY04, 36.000, 36.000, 6.080, Unknown
    MTCBPB, 21.073, 27.422, 4.214, Fdd2
    MUCFOF, 20.950, 24.920, 3.848, Pna21
    MUDSAI, 29.369, 27.773, 3.827, C2/m
    MUDSIQ, 29.090, 28.610, 3.928, C2/m
    MUFDUP, 29.036, 28.538, 3.871, C2/m
    MUFFAX, 29.160, 28.690, 3.998, C2/m
    MUHBUP, 24.576, 4.242, 25.800, Pca21
    MUJVEV, 19.718, 19.188, 3.715, Pnma
    MUJZIC, 43.512, 43.512, 6.623, R-3
    MUNKOX, 34.810, 4.908, 26.260, C2/c
    MUNKUD, 40.850, 3.720, 25.760, C2/c
    MUNRUL, 39.355, 4.837, 42.786, I2
  MUPWAY01, 19.789, 3.768, 19.732, P21/c
  MUPWAY02, 19.851, 3.861, 19.782, P21/c
  MUPWAY03, 19.565, 3.711, 19.600, P21/c
  MUPWAY04, 19.479, 3.666, 19.594, P21/c
  MUPWAY05, 19.356, 3.596, 19.521, P21/c
  MUPWAY06, 19.295, 3.598, 19.502, P21/c
  MUPWAY07, 19.164, 3.522, 19.444, P21/c
  MUPWAY08, 18.950, 3.437, 19.322, P21/c
  MUPWAY09, 18.797, 3.379, 19.274, P21/c
  MUPWAY10, 18.753, 3.368, 19.277, P21/c
  MUPWAY11, 18.634, 3.328, 19.201, P21/c
  MUPWAY12, 18.560, 3.311, 19.165, P21/c
  MUPWAY13, 18.464, 3.270, 19.117, P21/c
  MUPWAY14, 18.413, 3.253, 19.094, P21/c
  MUPWAY15, 18.370, 3.242, 19.083, P21/c
  MUPWAY16, 18.346, 3.231, 19.045, P21/c
  MUPWAY17, 18.310, 3.227, 19.037, P21/c
    MUQYEC, 47.160, 47.160, 7.209, R-3
    MUSROH, 38.574, 38.574, 7.358, R-3
    MUSVUU, 28.176, 5.163, 29.909, Pbca
    MUTKES, 29.280, 4.029, 21.597, C2/c
    MUVFOB, 26.403, 3.982, 26.277, P21/c
    MUVLEX, 26.421, 4.763, 46.621, I2/a
    MUZJIC, 4.040, 23.361, 20.748, P21/n
    MUZPED, 35.650, 35.650, 6.306, R-3
    NABLOT, 27.941, 5.004, 41.560, C2/c
    NABQEP, 32.233, 33.721, 3.950, Fdd2
    NAFFIJ, 29.142, 29.142, 5.419, R3
    NAGFEH, 31.455, 6.150, 39.998, C2/c
    NAJHEM, 30.500, 30.500, 5.849, R-3
    NAKVUT, 24.006, 3.676, 19.154, C2/c
    NANKUL, 39.836, 39.836, 6.724, R-3
    NANLOH, 32.050, 4.006, 24.570, C2/c
    NAPCIS, 26.312, 5.248, 29.190, P21/c
    NAPCOY, 26.470, 5.280, 29.194, P21/c
    NAPCUE, 26.196, 5.207, 29.249, P21/c
    NAPDAL, 26.540, 5.159, 29.530, P21/c
    NAPDEP, 26.464, 5.122, 29.480, P21/c
    NAPPYR, 30.730, 3.855, 19.870, C2
  NAPPYR01, 30.800, 3.837, 19.870, C2
  NAPPYR03, 30.567, 3.808, 19.684, C2/c
    NAPSAZ, 3.816, 23.153, 23.877, P21/n
    NAQTEF, 44.009, 44.009, 8.697, R-3
    NASCAP, 27.513, 27.513, 3.522, I41/a
    NAVPOQ, 36.237, 4.700, 25.637, C2
    NAWLEG, 49.972, 5.423, 36.998, C2/c
  NBZANO12, 32.581, 3.739, 26.650, C2/c
    NEDROD, 21.311, 3.908, 27.581, I2/a
    NEFDEH, 20.717, 4.041, 21.383, P21/n
    NEGCAG, 30.364, 30.364, 5.803, P42/n
    NEJRAW, 32.522, 46.872, 5.550, Fdd2
    NENKUO, 30.426, 30.426, 5.685, R-3
    NENMEZ, 4.711, 24.857, 30.823, Pbc21
    NENWEI, 43.152, 4.216, 23.256, C2/c
    NEPLUP, 25.782, 4.107, 21.947, P21/c
  NEPLUP01, 25.782, 4.107, 21.947, P21/c
    NEPTAG, 39.014, 4.852, 31.226, C2/c
    NEQMII, 21.635, 3.932, 25.555, I2/a
    NEWBAS, 30.604, 51.461, 5.803, Fdd2
    NEWSEO, 34.784, 57.476, 4.767, Fdd2
    NEYYUO, 30.725, 4.516, 28.331, C2/c
    NICZUX, 4.981, 26.603, 30.448, P21/n
    NIDBEK, 28.659, 4.864, 31.992, P21/n
    NIDVOP, 31.936, 4.728, 28.352, C2/c
    NIGQAY, 37.336, 37.336, 7.405, R-3
    NIGYAF, 20.193, 20.033, 3.975, Pna21
    NIHBAH, 21.277, 21.277, 3.544, P42/n
    NIKDES, 29.349, 5.077, 28.228, C2/c
    NILNAY, 36.999, 36.999, 5.214, R-3
    NIMJOJ, 4.525, 32.383, 24.445, P21/c
  NIMRIK08, 40.823, 5.872, 32.332, C2/c
    NIMRUX, 33.589, 33.589, 5.893, R-3
    NINQIL, 27.511, 4.659, 23.402, C2/c
    NINYOZ, 41.778, 4.777, 28.950, C2/c
    NIPHCA, 23.500, 3.780, 21.900, I2/c
  NIPHCA11, 22.044, 3.764, 23.474, I2/c
    NIRFAX, 25.723, 30.244, 4.766, Fmm2
    NIVYEW, 41.583, 41.583, 6.869, R-3
  NIXQAM01, 30.066, 21.937, 4.098, Fdd2
    NIXROE, 34.968, 34.968, 6.248, R-3
    NOFNAA, 38.895, 38.895, 7.365, I41/a
    NOFTAF, 30.165, 4.400, 24.600, C2/c
    NOHBES, 48.436, 53.887, 5.834, Fdd2
    NOHTIN, 3.949, 26.391, 19.930, P21/c
    NOMWAQ, 6.411, 33.538, 35.262, P212121
  NONACT01, 28.252, 5.569, 28.270, P2/n
    NOQVUL, 21.634, 3.829, 26.660, Pca21
    NORSUL, 19.391, 3.866, 32.588, Pna21
    NOXMAQ, 36.006, 6.013, 31.426, Ibam
    NPHYAC, 22.980, 3.900, 21.910, C2/c
  NPHYAC01, 22.784, 3.831, 21.729, C2/c
    NUDVEQ, 24.292, 4.835, 24.876, C2/c
    NUGKIL, 63.465, 5.525, 29.511, Pca21
    NUKZUR, 31.060, 4.750, 35.854, P21/n
    NUMQOE, 20.522, 3.810, 26.193, C2/c
    NUNTIC, 30.942, 30.942, 5.999, R-3
    NUPDOS, 36.502, 36.502, 6.774, P3
  NUPDOS01, 36.502, 36.502, 6.774, P3
    NUPKIU, 49.785, 49.785, 6.750, P61
    NURBAE, 40.186, 4.784, 30.073, C2/c
    NUTGIU, 59.367, 4.711, 39.948, C2/c
    NUTRUS, 55.051, 3.836, 35.979, C2/c
    NUTWUW, 52.430, 48.844, 6.799, Fdd2
    NUWBAK, 26.401, 3.906, 21.698, P21/c
    NUWDIV, 33.687, 33.687, 6.227, I41/a
    NUYWUB, 3.749, 24.269, 20.429, P21/c
    NUZGUM, 34.411, 3.651, 20.746, C2/c
    OBEWOK, 24.301, 3.826, 34.880, P21/c
    OBIQUN, 25.002, 33.105, 4.567, Fdd2
    OBUDIA, 30.472, 3.803, 21.300, C2/c
    OBUQIM, 46.610, 46.610, 4.075, R-3
    OCAYEA, 27.132, 3.845, 28.759, C2/c
    OCEPUK, 35.812, 35.812, 3.956, I41/a
    OCERIZ, 22.156, 3.875, 26.773, C2/c
  OCESAT02, 24.171, 3.710, 32.824, C2/c
    OCIVII, 45.598, 3.894, 20.311, C2/c
    ODAKOV, 27.671, 4.589, 23.954, P21/c
  ODAKOV01, 27.684, 4.591, 23.937, P21/c
    ODEQAP, 20.186, 20.493, 3.884, C2/m
  ODEQAP01, 20.035, 20.402, 3.856, C2/m
  ODEQAP02, 20.035, 20.402, 3.856, C2/m
    ODEQOD, 20.819, 20.819, 4.140, I41md
    ODEQUJ, 20.765, 21.233, 4.143, C2/m
    ODIQAW, 4.190, 29.106, 24.680, P21/c
    ODIRIE, 30.174, 4.663, 32.708, C2
  ODOCOB01, 43.528, 4.180, 24.057, C2/c
    OFATIB, 47.925, 47.925, 9.480, R-3
    OFUJOR, 32.577, 6.009, 44.111, C2/c
    OGAXAX, 44.370, 3.811, 30.280, Cc
    OGOFOI, 35.267, 5.957, 40.819, C2/c
    OHACEH, 49.337, 20.907, 3.699, Fdd2
    OHBZHD, 40.778, 34.990, 4.928, Fdd2
    OHIMAW, 43.820, 44.570, 3.480, P1
    OHISUV, 46.312, 46.312, 5.627, R-3
    OHOKIH, 42.784, 6.045, 31.552, C2/c
  OHOZOB01, 31.582, 31.582, 5.836, R-3
  OJIPIH02, 8.228, 47.115, 52.213, P22121
  OJIXUC01, 30.539, 24.040, 3.832, Fdd2
    OKUMOY, 23.224, 4.545, 23.134, Pca21
    OKUZAW, 61.414, 8.454, 49.699, Cc
    OLACEJ, 23.546, 3.828, 25.173, C2/c
  OLEPOK01, 21.305, 3.735, 35.183, I2/a
  OLEPOK02, 21.313, 3.732, 35.183, I2/a
    OLURUL, 30.884, 40.417, 3.985, Fdd2
  OLURUL01, 40.402, 30.873, 3.962, Fdd2
    OMEMIF, 46.259, 46.259, 7.028, R-3
    OMOROX, 34.375, 34.375, 5.759, R3
    OMOTUH, 30.180, 4.591, 23.906, P21/c
  OMOTUH01, 30.180, 4.591, 23.906, P21/c
    ONATOP, 34.196, 34.196, 5.316, R-3
    ONEMEC, 22.421, 3.858, 46.049, Pca21
    ONEYUD, 26.927, 4.773, 29.451, C2/c
    ONEZEO, 27.265, 4.783, 26.369, C2/c
    ONINIK, 26.837, 4.774, 25.763, C2/c
    ONINUW, 26.559, 4.780, 29.195, C2/c
    OPOKUC, 25.952, 4.498, 25.674, P21/c
    OQABOY, 22.188, 22.188, 3.872, P42/n
    OQEPUW, 39.918, 39.918, 7.711, R-3
    OQICID, 35.719, 4.824, 26.797, C2/c
    OQUTIG, 62.451, 62.451, 11.572, R-3m
  OQUTIG01, 62.451, 62.451, 11.572, R-3m
    ORAHIA, 46.985, 7.805, 44.660, C2/c
    OROQUK, 32.781, 3.926, 21.708, C2/c
  OSEHUR01, 29.390, 3.864, 20.034, P21/c
    OSIGAZ, 34.674, 34.674, 6.096, R-3
    OSIWUK, 33.100, 41.628, 5.851, Fdd2
    OSUXIL, 57.941, 57.941, 10.663, I41/a
    OTARUX, 22.385, 22.385, 3.713, I41/a
  OTARUX01, 22.377, 22.377, 3.729, I41/a
  OTARUX02, 22.400, 22.400, 3.733, I41/a
    OTUFOZ, 30.539, 30.539, 5.849, R-3
    OVANEG, 34.360, 5.282, 27.627, Pna21
    OVANIL, 25.099, 24.522, 4.791, Fdd2
  OVANIL01, 24.367, 24.407, 4.779, Fdd2
  OVEDIE02, 28.560, 4.023, 22.533, C2/c
    OVODIP, 30.859, 30.859, 5.020, R3
    OVUDOZ, 5.263, 41.705, 33.069, P21/n
    OWAPIO, 37.745, 37.745, 5.638, P63
    OWARIQ, 24.963, 3.800, 20.887, C2/c
    OXABAT, 59.529, 59.529, 6.964, R-3c
    OXABIB, 65.827, 65.827, 6.988, R-3c
    OXAZOE, 26.097, 3.748, 19.660, C2/c
    OXOCOU, 49.520, 4.861, 40.620, C2/c
    OYAJAA, 32.834, 3.972, 25.733, C2/c
  OYIGEK02, 3.607, 19.316, 18.825, Pbcn
    OYOCAJ, 40.670, 6.140, 35.368, C2/c
    OZEJAF, 24.176, 4.292, 25.685, C2/c
    OZIYEC, 40.844, 60.104, 6.941, Fdd2
    OZUNUV, 21.177, 3.849, 31.980, C2/c
    OZUPAD, 38.781, 3.802, 27.360, C2
    OZUSIO, 23.582, 3.950, 24.079, P21/c
    PABRIW, 3.605, 19.929, 18.484, P21/c
    PABTES, 22.110, 4.322, 25.287, C2/c
    PADLAL, 28.070, 5.575, 28.060, P21/n
    PAFDUW, 32.846, 5.357, 29.046, C2
    PAJLEV, 32.795, 55.467, 3.966, Fdd2
    PAKYIN, 22.542, 41.554, 4.132, Fdd2
    PALQIF, 30.905, 4.765, 24.694, C2/c
    PALXUV, 27.817, 4.030, 22.814, C2/c
  PAMVIK02, 25.991, 3.871, 21.352, P21/c
  PAMVIK03, 46.139, 3.856, 28.716, C2/c
    PANTIJ, 42.384, 42.384, 5.095, R-3
    PARCUH, 27.364, 5.370, 32.357, C2/c
    PARGAT, 21.318, 32.934, 4.092, Fdd2
    PARMUU, 45.246, 45.246, 8.562, I41/a
    PARXOZ, 36.060, 3.955, 29.540, C2/c
    PARYUD, 17.179, 3.319, 16.692, P2
    PASSEK, 38.380, 3.927, 28.039, C2/c
    PAWKUV, 24.249, 3.792, 22.609, C2/c
    PAXYEW, 3.928, 23.393, 23.544, P1
    PAZPCP, 27.070, 4.087, 20.910, C2/c
    PBPHCY, 25.480, 25.480, 3.730, P1121/b
    PCNTNI, 66.570, 66.570, 11.075, R-3
    PECLUI, 3.810, 19.998, 25.005, P21/c
    PEDWOM, 5.571, 28.983, 31.253, P21/n
  PEDWOM02, 5.607, 29.242, 31.771, P21/n
  PEDWOM03, 5.607, 29.233, 31.768, P21/n
  PEFTIE01, 25.834, 34.325, 4.155, Fdd2
    PEGDOY, 34.113, 4.041, 28.573, C2/c
    PEHRED, 39.325, 32.961, 5.997, Fdd2
    PEKKOH, 42.332, 5.515, 41.938, C2/c
    PEKQOM, 29.141, 5.113, 44.207, C2/c
    PEKSAB, 36.985, 26.256, 5.135, Fdd2
    PEKTAE, 31.365, 5.020, 26.652, C2/c
    PELSIM, 24.652, 3.887, 21.202, Cc
    PEMFEW, 31.090, 4.510, 24.671, C2/c
    PEPMUW, 20.732, 3.864, 20.637, C2/c
    PERRIR, 34.368, 28.443, 5.445, Pna21
    PERSOX, 24.534, 3.750, 18.811, C2/c
    PESQIR, 3.918, 24.655, 21.883, P21/c
    PESSOY, 36.611, 36.611, 5.319, P6
    PESSUE, 41.523, 41.523, 5.329, P6
    PEWNEM, 22.893, 42.755, 3.622, Fdd2
    PEWREQ, 38.835, 7.604, 38.877, I2
    PEXBZA, 27.148, 4.013, 21.787, C2/c
    PEYQEQ, 24.430, 31.717, 4.441, Fdd2
    PEYSAP, 39.714, 6.554, 37.438, C2/c
    PEYSOD, 35.272, 35.272, 5.282, R-3
    PEZJUZ, 30.175, 30.175, 5.668, P4/n
    PEZQOE, 5.803, 29.823, 31.345, P-1
  PHNAPH02, 24.802, 3.883, 21.100, C2/c
    PHPRSI, 26.078, 23.949, 3.887, B112/b
  PHTHCY04, 26.124, 3.801, 23.889, C2/n
  PHTHCY08, 26.121, 3.797, 23.875, C2/n
    PHTPCF, 25.080, 25.080, 4.780, P63/m
    PHXTCN, 28.370, 28.370, 5.597, I-4
    PIBFIT, 5.630, 34.434, 47.132, P-1
    PIBGOA, 40.300, 40.300, 5.176, R-3
    PICMOF, 38.342, 38.342, 5.783, I41/a
    PIFDIT, 68.514, 68.514, 10.822, R-3
    PIGBIR, 33.335, 33.335, 6.190, P42/n
    PIHTIJ, 26.499, 26.499, 5.143, R3
    PIJCUJ, 43.091, 43.091, 7.809, R-3
    PIKYUG, 39.717, 39.717, 6.087, R3c
    PIMNOR, 24.551, 4.848, 31.325, C2/c
    PINXOC, 36.160, 4.066, 28.871, C2/c
    PIVBOL, 37.302, 37.302, 4.728, R3
  PIVBOL01, 37.315, 37.315, 4.734, R3
    PIWNAK, 39.027, 39.027, 4.965, R-3
    PIXNOC, 32.661, 32.661, 5.651, I41/a
    PIXRAR, 44.313, 44.313, 6.514, R-3
    PIXREV, 44.270, 44.270, 6.519, R-3
    POGGOO, 33.806, 33.806, 6.023, R-3
    POKCIE, 22.892, 3.746, 26.971, C2/c
    POPJAI, 25.617, 32.154, 4.340, Fdd2
    POPVEY, 38.709, 38.709, 5.462, I41/a
    PORLOZ, 4.341, 22.188, 22.704, P212121
    POTJAK, 37.807, 57.506, 6.068, Fdd2
    POTJAL, 36.223, 36.223, 5.431, I41/a
    POXKIX, 36.047, 4.277, 24.816, C2/c
    POYDAL, 30.007, 31.894, 4.360, Fdd2
    PRANRO, 22.050, 3.840, 21.160, P21/n
  PTPOCY10, 26.290, 3.818, 23.920, C2/n
  PTPOCY11, 25.780, 3.969, 23.160, B21/a
    PUBDOF, 35.739, 4.857, 24.859, C2/c
  PUBDOF01, 35.645, 4.851, 24.804, C2/c
  PUBTEM01, 34.258, 3.857, 19.879, C2/c
    PUDQUA, 29.244, 5.404, 48.680, C2
    PUHJUX, 49.520, 49.520, 9.009, R-3
    PUJKUB, 33.006, 4.064, 20.654, C2
    PUKPIV, 25.292, 34.412, 4.718, Fdd2
    PUPWAZ, 29.340, 3.934, 21.691, C2/c
    PUQFEN, 33.916, 33.916, 6.263, R-3
    PUQFIT, 46.422, 7.727, 46.356, C2/c
    PURPUQ, 59.730, 8.904, 54.089, C2/c
  PURSEB02, 23.107, 23.107, 4.607, Pna21
    PURURE, 20.921, 35.274, 3.622, Fdd2
    PUTRUT, 29.743, 5.055, 30.776, I2/a
    PUTWAC, 28.445, 5.177, 28.209, C2/c
    PUXBOZ, 33.295, 33.289, 6.586, C2/c
    PUXLUP, 37.887, 37.887, 5.722, R-3
  PUXLUP01, 37.766, 37.766, 5.729, R-3
  PUXLUP03, 38.032, 38.032, 5.785, R-3
  PUXLUP07, 37.867, 37.867, 5.714, R-3
    PUZJUQ, 41.647, 41.647, 7.612, R-3
    PUZKAX, 41.437, 41.437, 7.633, R-3
    PUZKEB, 41.120, 41.120, 7.648, R-3
    PVVALA, 1.630, 10.880, 24.520, Unknown
  PVVBFV01, 37.000, 7.060, 60.640, C*/*
    PYMOCM, 31.610, 31.920, 4.110, Fdd2
    QABPUH, 4.294, 32.468, 42.489, F2dd
    QABZUR, 3.657, 19.813, 18.745, P21/c
    QADNAO, 47.570, 47.180, 8.190, Iba2
    QADNIW, 47.140, 47.140, 7.982, I-4c2
    QADNOC, 46.710, 46.740, 8.250, Iba2
  QADNOC01, 47.750, 47.794, 8.228, Iba2
    QAFLEO, 26.991, 4.009, 31.169, P21/c
    QAFXEE, 33.217, 5.626, 33.070, C2/c
    QAKGUG, 3.818, 20.816, 21.442, P212121
    QALNID, 25.087, 4.564, 25.103, C2/c
    QALWEI, 24.392, 24.392, 4.824, I41/a
    QARLIH, 33.240, 33.240, 5.889, I4/m
    QAXBUN, 19.977, 39.392, 3.539, Fdd2
    QAZXAQ, 29.016, 29.016, 5.757, I41/a
    QEFBIP, 42.788, 42.788, 7.420, R-3
    QEFNOI, 25.967, 33.194, 4.489, Fdd2
